,Open,High,Low,Close
2024-02-07,0.8798,0.8855,0.8781,0.8812
2024-02-08,0.8816,0.8835,0.8743,0.8754
2024-02-09,0.8758,0.8765,0.8722,0.8745
2024-02-12,0.8724,0.8766,0.8724,0.874
2024-02-13,0.8735,0.8805,0.8712,0.8762
2024-02-14,0.8747,0.8754,0.8695,0.8702
2024-02-15,0.8702,0.871,0.8665,0.8693
2024-02-16,0.8696,0.8722,0.8674,0.8714
2024-02-19,0.8731,0.8747,0.8711,0.8718
2024-02-20,0.872,0.8754,0.8691,0.8743
2024-02-21,0.8743,0.8811,0.8723,0.8786
2024-02-22,0.8786,0.8823,0.8764,0.8773
2024-02-23,0.8782,0.8808,0.8752,0.8792
2024-02-26,0.8798,0.8814,0.8764,0.8794
2024-02-27,0.8801,0.8837,0.8783,0.8812
2024-02-28,0.8814,0.8831,0.8781,0.8805
2024-02-29,0.8814,0.8839,0.8796,0.8817
2024-03-01,0.8829,0.8831,0.8785,0.881
2024-03-04,0.8824,0.8844,0.879,0.8835
2024-03-05,0.8833,0.8835,0.8795,0.8821
2024-03-06,0.8831,0.8865,0.8809,0.8849
2024-03-07,0.8858,0.8881,0.8835,0.8856
2024-03-08,0.8855,0.8892,0.8843,0.888
2024-03-11,0.888,0.8894,0.8836,0.8873
2024-03-12,0.8878,0.8878,0.8764,0.8764
2024-03-13,0.8779,0.8858,0.876,0.883
2024-03-14,0.8825,0.8864,0.8816,0.8828
2024-03-15,0.8827,0.8856,0.8805,0.8812
2024-03-18,0.8818,0.8819,0.8789,0.8806
2024-03-19,0.8803,0.883,0.8793,0.8808
2024-03-20,0.8807,0.8844,0.8803,0.8836
2024-03-21,0.8841,0.887,0.8788,0.879
2024-03-22,0.8788,0.8826,0.8741,0.8796
2024-03-25,0.8791,0.882,0.8736,0.8757
2024-03-26,0.8755,0.8805,0.8747,0.8784
2024-03-27,0.8779,0.8814,0.8774,0.8799
2024-03-28,0.8795,0.8804,0.8765,0.8765
2024-03-29,0.8762,0.8811,0.8758,0.8787
2024-04-01,0.8797,0.8803,0.8749,0.8749
2024-04-02,0.8761,0.8772,0.8741,0.8756
2024-04-03,0.8756,0.8764,0.8729,0.8739
2024-04-04,0.8743,0.8753,0.8727,0.8744
2024-04-05,0.8735,0.8787,0.8712,0.8741
2024-04-08,0.8754,0.8781,0.8739,0.8742
2024-04-09,0.8745,0.8832,0.874,0.8815
2024-04-10,0.8819,0.8824,0.8729,0.879
2024-04-11,0.8789,0.8846,0.8764,0.8838
2024-04-12,0.8828,0.888,0.8799,0.8828
2024-04-15,0.8813,0.8842,0.8795,0.8831
2024-04-16,0.8831,0.8894,0.8805,0.8869
2024-04-17,0.887,0.8875,0.8796,0.8825
2024-04-18,0.8816,0.8843,0.8794,0.8819
2024-04-19,0.882,0.8849,0.8796,0.8839
2024-04-22,0.8818,0.8841,0.8792,0.8801
2024-04-23,0.8801,0.883,0.8793,0.8811
2024-04-24,0.8807,0.8837,0.8795,0.8817
2024-04-25,0.8808,0.8821,0.8771,0.8794
2024-04-26,0.8792,0.8834,0.8792,0.881
2024-04-29,0.8811,0.8818,0.8776,0.8782
2024-04-30,0.8784,0.8815,0.8758,0.8778
2024-05-01,0.8778,0.8788,0.8762,0.8788
2024-05-02,0.8791,0.8825,0.8784,0.8792
2024-05-03,0.8786,0.8814,0.8759,0.8795
2024-05-06,0.8789,0.8816,0.8782,0.8794
2024-05-07,0.8792,0.8826,0.8778,0.8778
2024-05-08,0.8782,0.8798,0.8753,0.8762
2024-05-09,0.876,0.8828,0.8754,0.8819
2024-05-10,0.8806,0.885,0.8806,0.8836
2024-05-13,0.8826,0.883,0.8805,0.8807
2024-05-14,0.8807,0.8853,0.8801,0.8834
2024-05-15,0.884,0.8854,0.8796,0.8822
2024-05-16,0.883,0.8899,0.882,0.8877
